x, fx
7.872,	0.00126185
7.896,	0.000503565
7.92,	-0.000774947
7.944,	-0.00240101
7.968,	-0.0040931
7.992,	-0.00547735
8.016,	-0.00610343
8.04,	-0.00535822
8.064,	-0.00165454
8.088,	0.0100874
8.112,	0.0468515
8.136,	0.145033
8.16,	0.289254
8.184,	0.442112
8.208,	0.580409
8.232,	0.694595
8.256,	0.783276
8.28,	0.849295
8.304,	0.896837
8.328,	0.930064
8.352,	0.952633
8.376,	0.967572
8.4,	0.977257
8.424,	0.983441
8.448,	0.987343
8.472,	0.989761
8.496,	0.991199
8.52,	0.991981
8.544,	0.992335
8.568,	0.99244
8.592,	0.99245
8.616,	0.992491
8.64,	0.992634
8.664,	0.992878
8.688,	0.993154
8.712,	0.993349
8.736,	0.993358
8.76,	0.993121
8.784,	0.992666
8.808,	0.992106
8.832,	0.991606
8.856,	0.991363
8.88,	0.991566
8.904,	0.992324
8.928,	0.993602
8.952,	0.995228
8.976,	0.996919
9,	0.998303
9.024,	0.998928
9.048,	0.998183
9.072,	0.99448
9.096,	0.982741
9.12,	0.945988
9.144,	0.847823
9.168,	0.703594
9.192,	0.550705
9.216,	0.412372
9.24,	0.298174
9.264,	0.209524
9.288,	0.143564
9.312,	0.0960695
9.336,	0.0628397
9.36,	0.0402121
9.384,	0.0251942
9.408,	0.0154635
9.432,	0.00929875
9.456,	0.00547562
9.48,	0.00315349
9.504,	0.00177318
9.528,	0.000972671
9.552,	0.000521661
9.576,	0.00027503
9.6,	0.000143361
9.624,	7.4073e-05
9.648,	3.78928e-05
9.672,	1.91428e-05
9.696,	9.53793e-06
9.72,	4.69171e-06
9.744,	2.28355e-06
9.768,	1.10174e-06
9.792,	5.27126e-07
9.816,	2.49916e-07
9.84,	1.17325e-07
9.864,	5.45445e-08
9.888,	2.51365e-08
9.912,	1.14966e-08
9.936,	5.22164e-09
9.96,	2.35465e-09
9.984,	1.05362e-09
10.008,	4.67729e-10
10.032,	2.06096e-10
10.056,	9.02208e-11
10.08,	3.9265e-11
10.104,	1.69892e-11
10.128,	7.30432e-12
10.152,	3.11917e-12
10.176,	1.32322e-12
10.2,	5.58115e-13
10.224,	2.34253e-13
10.248,	9.786e-14
10.272,	4.06659e-14
10.296,	1.67964e-14
10.32,	6.89462e-15
10.344,	2.81513e-15
10.368,	1.14484e-15
10.392,	4.63969e-16
10.416,	1.87233e-16
10.44,	7.51216e-17
10.464,	2.99452e-17
10.488,	1.18736e-17
10.512,	4.69428e-18
10.536,	1.85312e-18
10.56,	7.29458e-19
